"ID","Connectivity","Control","Integration","LocalIntegration","X1","Y1","X2","Y2","Length"
8190,5,1.00556,1.04598,3.14676,-1324.33,-5349.61,-1249.88,-5332.69,76.3466
8192,4,1.03175,1.04553,2.79915,-1334.48,-5221.02,-1232.96,-5170.26,113.504
8193,5,1.28889,1.04544,2.93911,-1368.32,-5271.78,-1249.88,-5258.24,119.211
8195,2,0.388889,1.0454,2.36842,-1276.95,-5309,-1212.65,-5241.32,93.3533
8196,2,1.25,1.0727,1.16341,-397.11,-5102.57,-454.638,-5119.49,59.9647
8200,3,0.531746,1.0449,2.5,-1371.7,-5427.45,-1246.49,-5376.69,135.107
8201,4,0.731746,1.04486,2.76241,-1304.02,-5484.98,-1182.2,-5461.29,124.106
8202,2,0.198413,1.04459,2.31725,-1276.95,-5535.74,-1219.42,-5515.43,61.0062
8203,2,0.198413,1.04459,2.31725,-1314.17,-5468.06,-1232.96,-5430.83,89.3407
8204,2,0.198413,1.04459,2.31725,-1280.33,-5515.43,-1226.19,-5495.13,57.8261
8205,2,0.198413,1.04459,2.31725,-1334.48,-5447.75,-1236.34,-5403.76,107.546
8206,3,1.16667,1.04743,1.72393,222.162,-5153.34,306.762,-5092.42,104.248
8207,2,1,0.891878,1,-1375.09,-3126.26,-1344.63,-3119.49,31.1991
8293,15,5.38382,1.0574,4.68184,-1710.1,-5407.14,-1439.38,-5322.54,283.632
8296,5,1.55952,1.08612,2.63594,-661.062,-5288.7,-749.046,-5149.95,164.293
8331,3,1.16667,0.832269,1.69825,641.778,-4852.15,651.93,-4726.94,125.623
8332,3,0.733766,0.981185,2.30467,-2126.33,-4192.25,-2055.27,-4087.34,126.711
8368,2,1,1.09199,1.05598,-853.95,-4902.91,-874.254,-4875.84,33.8406
8390,17,8.20556,0.995945,5.10841,-1760.86,-5268.4,-1984.21,-4835.23,487.355
8391,2,1,1.07819,1,-525.702,-4726.94,-549.39,-4733.71,24.6359
8399,8,1.20708,1.02263,3.57143,-752.43,-5474.83,-562.926,-5451.14,190.979
8424,3,0.892857,0.972561,2.08105,-180.534,-5451.14,-102.702,-5369.92,112.491
8445,3,1.26786,0.972288,1.95859,-217.758,-5447.75,-251.598,-5336.08,116.69
8446,2,0.267857,0.97221,1.65878,-268.518,-5444.37,-278.67,-5363.15,81.8504
8447,2,0.267857,0.97221,1.65878,-241.446,-5440.98,-258.366,-5359.77,82.9622
8448,2,0.267857,0.97221,1.65878,-285.438,-5440.98,-298.974,-5366.53,75.6708
8449,2,0.267857,0.97221,1.65878,-305.742,-5437.6,-319.278,-5373.3,65.7072
8548,5,0.833824,1.05491,3.20197,-1459.69,-5342.85,-1561.21,-5244.71,141.2
8551,3,0.25049,1.05358,2.92974,-1405.54,-5427.45,-1463.07,-5309,131.675
8552,3,0.25049,1.05358,2.92974,-1432.61,-5451.14,-1490.14,-5322.54,140.877
8581,2,0.583333,1.05193,1.16341,-532.47,-4002.74,-491.862,-3975.67,48.8053
8596,1,0.5,1.04916,0.210897,-464.79,-3955.36,-488.478,-3965.52,25.7719
8620,2,0.75,1.07762,1.27368,-650.91,-5224.4,-671.214,-5160.1,67.4276
8623,9,1.57064,1.03015,3.80399,-1696.57,-5065.35,-1567.97,-4946.91,174.828
8648,3,0.483766,0.97483,2.19662,-2011.28,-4127.95,-1977.44,-4023.05,110.23
8678,7,2.36111,1.01522,3.35836,-1639.04,-5041.66,-1696.57,-4926.6,128.64
8692,2,0.833333,1.07194,1.05598,-430.95,-5028.12,-464.79,-5048.43,39.4642
8705,7,0.848748,1.01242,3.47987,-586.614,-5471.44,-677.982,-5386.84,124.522
8708,7,1.03923,1.01183,3.4188,-603.534,-5478.21,-583.23,-5369.92,110.178
8709,1,0.333333,1.06811,0.5,-579.846,-5129.65,-546.006,-5105.96,41.3074
8712,9,1.8043,1.01137,3.68546,-627.222,-5447.75,-464.79,-5474.83,164.673
8714,6,1.25882,1.05157,3.0938,-1392.01,-5298.85,-1496.91,-5200.71,143.653
8716,5,0.917157,1.0518,3.00064,-1378.47,-5217.63,-1300.64,-5356.38,159.088
8717,4,0.517157,1.05129,2.83507,-1354.78,-5390.22,-1425.85,-5258.24,149.896
8721,3,0.517157,1.05098,2.54498,-1378.47,-5407.14,-1449.53,-5288.7,138.127
8723,6,1.55882,1.05088,3.06934,-1429.23,-5288.7,-1361.55,-5173.64,133.489
8724,4,0.67549,1.05047,2.68636,-1381.85,-5251.47,-1469.84,-5190.56,107.013
8725,3,0.642157,1.05043,2.40559,-1408.93,-5342.85,-1476.61,-5271.78,98.1376
8727,4,1.83333,1.0668,2.54737,-711.822,-5065.35,-620.454,-5001.05,111.724
8729,2,0.583333,1.06666,1.16341,-633.99,-5024.74,-623.838,-4977.36,48.4529
8794,2,0.5,1.05203,1.37915,-806.574,-4009.51,-809.958,-3975.67,34.0098
8801,2,0.833333,1.05134,1.16341,-843.798,-4077.19,-853.95,-4046.73,32.1043
8802,2,0.833333,1.05116,1.16341,-776.118,-4070.42,-786.27,-4039.97,32.1043
8810,4,1.16667,1.12541,2.27313,-474.942,-4388.53,-508.782,-4361.46,43.3369
8812,1,0.166667,1.12473,1.01895,-468.174,-4368.22,-485.094,-4354.69,21.6684
8822,2,0.583333,1.11912,1.37915,-481.71,-4391.91,-505.398,-4391.91,23.688
8828,2,0.45,1.10984,1.37915,-481.71,-4435.91,-508.782,-4439.29,27.2828
8854,1,0.125,1.02636,1.26717,-1598.43,-4994.28,-1496.91,-4940.14,115.057
8857,3,0.666667,1.08291,2.13977,-1388.62,-5085.65,-1327.71,-5034.89,79.2907
8858,2,0.333333,1.08286,1.96146,-1320.94,-5119.49,-1283.72,-5078.89,55.0884
8859,2,0.333333,1.08286,1.96146,-1354.78,-5102.57,-1304.02,-5055.2,69.4348
8860,2,0.583333,1.08282,1.89187,-1459.69,-5021.36,-1371.7,-4980.75,96.9035
8903,4,0.742857,0.999313,2.64706,-1845.46,-4659.26,-1771.01,-4605.11,92.0557
8944,4,0.742857,1.04145,2.52427,-1226.19,-5207.48,-1151.74,-5221.02,75.6685
8994,5,1.09444,1.00353,2.84439,-525.702,-5495.13,-532.47,-5403.76,91.6211
8998,7,2.17063,0.947612,3.26568,-1300.64,-5721.87,-1111.13,-5593.27,229.017
9012,3,1.16667,0.943921,1.74511,323.682,-5082.27,425.202,-5004.44,127.924
9016,9,1.7991,0.988833,3.84666,-1815.01,-5180.41,-1740.56,-4909.68,280.778
9020,3,0.666667,1.06811,1.89575,-1260.03,-5143.18,-1205.89,-5089.04,76.5724
9023,16,5.65556,0.988873,4.7931,-1662.73,-5197.33,-1872.53,-4814.93,436.179
9031,3,0.18799,0.988188,3.05807,-1984.21,-4899.53,-1845.46,-4835.23,152.919
9036,2,0.12549,0.987342,2.68107,-1940.21,-4940.14,-1859,-4899.53,90.8028
9080,3,0.386447,0.985535,2.5,-583.23,-5396.99,-610.302,-5309,92.0573
9101,2,0.583333,0.923876,1.16341,-2085.73,-4151.64,-2126.33,-4111.03,57.4293
9112,2,1,1.08359,1,-1158.51,-4564.5,-1114.52,-4615.26,67.1717
9115,2,0.533333,0.882395,1.37915,486.114,-4875.84,347.37,-4831.85,145.552
9119,3,0.616667,1.09229,1.95859,-505.398,-4361.46,-529.086,-4381.76,31.1994
9120,3,0.616667,1.09229,1.95859,-525.702,-4388.53,-498.63,-4364.84,35.973
9121,3,0.666667,1.09214,1.95859,-515.55,-4391.91,-539.238,-4395.3,23.9285
9124,3,0.616667,1.09179,1.83333,-535.854,-4405.45,-559.542,-4405.45,23.688
9125,3,0.616667,1.09179,1.83333,-525.702,-4398.68,-552.774,-4402.06,27.2827
9133,8,3.56667,0.954029,3.46154,-1107.75,-5907.99,-833.646,-5681.26,355.727
9144,2,0.416667,1.06544,1.47837,-1266.8,-5028.12,-1212.65,-5004.44,59.0994
9148,4,1.16667,0.985976,2.23839,-234.678,-5322.54,-123.006,-5430.83,155.556
9212,6,1.55311,0.979757,3.02216,-681.366,-5325.93,-562.926,-5315.77,118.874
9224,4,0.520635,0.988268,2.83507,-1771.01,-4984.13,-1672.88,-4940.14,107.546
9227,3,0.733766,0.920961,2.19662,-2048.5,-4107.65,-2011.28,-4006.12,108.132
9228,2,0.233766,0.920891,1.96146,-2075.57,-4097.5,-2028.2,-3989.2,118.201
9234,3,0.240278,0.987101,2.89572,-1825.16,-4926.6,-1699.95,-4855.53,143.97
9236,5,1.12778,0.986538,2.93911,-1676.26,-4960.44,-1703.33,-4872.46,92.0573
9241,2,0.566667,0.985695,2.09074,-1845.46,-4902.91,-1848.85,-4940.14,37.3786
9243,3,0.576923,0.974321,2.25157,-654.294,-5251.47,-623.838,-5336.08,89.9175
9308,2,1.14286,1.03495,1.47837,-1232.96,-5197.33,-1209.27,-5166.87,38.5843
9329,5,1.25694,0.979638,2.97007,-1879.3,-4835.23,-1713.49,-4750.63,186.152
9330,7,2.5,0.984014,3.3625,-1743.94,-4723.55,-1798.09,-4608.5,127.162
9361,5,1.34444,0.985094,2.71844,-1713.49,-4899.53,-1628.89,-4845.38,100.444
9374,2,1,0.850228,1,-556.158,-2557.73,-518.934,-2591.57,50.3074
9377,2,0.666667,0.982379,1.16341,-1574.74,-4896.14,-1591.66,-4865.69,34.8412
9419,4,0.966667,0.954442,2.35375,-1859,-4605.11,-1733.79,-4554.35,135.107
9420,3,0.466667,0.954217,2.02056,-1865.77,-4591.57,-1737.17,-4534.04,140.874
9429,7,3.17692,0.918692,3.3007,-715.206,-5579.73,-546.006,-5596.65,170.044
9436,2,0.276923,0.908735,2.02765,-579.846,-5583.12,-505.398,-5566.2,76.3467
9456,7,1.75952,0.986297,3.26568,-657.678,-5424.06,-677.982,-5244.71,180.503
9457,4,1.83333,0.981265,2.54737,-1733.79,-4622.03,-1699.95,-4682.95,69.6824
9470,2,0.833333,0.980629,1.16341,-1564.59,-4567.89,-1625.5,-4490.05,98.8356
9471,2,1,0.98059,1.05598,-1615.35,-4594.96,-1595.05,-4635.57,45.4022
9488,3,0.458333,1.06591,2.08105,-424.182,-4266.7,-464.79,-4253.16,42.8047
9491,4,1.375,1.06572,2.23839,-390.342,-4297.16,-437.718,-4266.7,56.3215
9492,4,1.375,1.06572,2.23839,-383.574,-4290.39,-424.182,-4249.78,57.4293
9493,2,0.75,1.0652,1.27368,-491.862,-4212.56,-464.79,-4232.86,33.8403
9495,10,2.34488,1.01191,3.88906,-1669.49,-4997.67,-1544.29,-5149.95,197.149
9501,9,3.18333,0.97715,3.84894,-1764.25,-4767.55,-1686.41,-4919.83,171.022
9508,6,1.02424,1.01052,3.16853,-1537.52,-5183.79,-1578.13,-5092.42,99.9882
9520,7,2.24405,0.946428,3.3007,-1249.88,-5704.94,-1493.53,-5403.76,387.397
9526,6,1.31835,0.950698,3.26779,-1628.89,-5339.46,-1781.17,-5237.94,183.019
9532,2,0.642857,0.896266,1.47837,-2018.05,-4063.65,-1994.36,-4016.28,52.9693
9579,8,1.47424,1.0109,3.57143,-1645.81,-5139.8,-1557.82,-5102.57,95.5348
9590,2,0.325,1.01544,1.89187,-1236.34,-5136.42,-985.926,-5295.47,296.658
9598,3,1.16667,1.04608,1.69825,-576.462,-4354.69,-589.998,-4371.61,21.6686
9599,3,1.16667,1.04603,1.74511,-583.23,-4368.22,-576.462,-4341.15,27.906
9602,3,0.674242,1.00641,2.13977,-1496.91,-5129.65,-1557.82,-5048.43,101.522
9632,3,0.67619,0.976126,2.02056,-691.518,-5271.78,-637.374,-5265.01,54.5653
9635,4,1.2,0.985735,2.21171,-231.294,-5342.85,-58.7101,-5251.47,195.279
9646,4,0.496825,0.940952,2.56596,-1114.52,-5620.34,-1199.12,-5539.12,117.276
9650,2,0.285714,0.939784,1.65878,-1195.73,-5664.34,-1246.49,-5579.73,98.6619
9651,2,0.285714,0.939784,1.65878,-1219.42,-5677.87,-1270.18,-5600.04,92.9235
9670,2,1.09091,1.00524,1.81851,-1510.45,-5038.28,-1564.59,-4987.51,74.2179
9671,2,0.590909,1.00524,1.81851,-1412.31,-5048.43,-1469.84,-4957.06,107.973
9672,1,0.090909,1.00516,1.56687,-1507.06,-5007.82,-1483.37,-5034.89,35.973
9677,2,0.666667,1.02972,1.47837,-471.558,-4195.63,-451.254,-4226.09,36.6043
9690,4,0.836111,0.940879,2.56596,-1056.99,-5508.67,-1121.29,-5447.75,88.569
9693,2,0.211111,0.940404,2.02765,-1090.83,-5562.81,-1161.89,-5498.51,95.8349
9694,2,0.211111,0.940404,2.02765,-1100.98,-5583.12,-1178.81,-5518.82,100.956
9697,2,0.211111,0.940404,2.02765,-1073.91,-5532.36,-1141.59,-5474.83,88.827
9722,8,1.84167,0.94172,3.47442,-1114.52,-5474.83,-1107.75,-5312.39,162.578
9726,5,2.16667,1.04342,3.44786,-579.846,-4388.53,-559.542,-4337.77,54.6716
9727,2,1,1.04315,1.05598,-573.078,-4334.38,-559.542,-4314.08,24.4029
9729,2,0.45,0.938547,1.47837,-1182.2,-5505.28,-1216.04,-5488.36,37.8344
9732,3,0.95,0.955308,1.89575,-194.07,-5380.07,-35.0221,-5298.85,178.585
9772,5,1.46786,0.928406,2.78071,-718.59,-5454.52,-694.902,-5596.65,144.093
9779,4,1.66667,1.01928,2.54737,-1300.64,-5116.11,-1385.24,-5072.12,95.355
9791,2,0.833333,1.01782,1.05598,-319.278,-4324.23,-339.582,-4310.69,24.4026
9792,1,0.333333,1.01774,0.5,-329.43,-4341.15,-346.35,-4327.61,21.6684
9811,2,0.5,0.837793,1.27368,-2045.12,-3322.54,-2062.04,-3261.62,63.2201
9819,3,0.783333,0.983455,1.89575,-765.966,-5332.69,-799.806,-5254.86,84.8725
9821,1,0.5,0.762383,0.210897,-2177.09,-3386.83,-2210.93,-3332.69,63.8505
9827,1,0.5,0.70406,0.210897,-2197.4,-3265.01,-2160.17,-3258.24,37.8343
9854,12,2.94702,0.953128,4.19735,-1723.64,-5221.02,-1625.5,-5129.65,134.087
9864,2,0.209524,0.949394,2.41773,-1473.22,-5447.75,-1503.68,-5332.69,119.022
9885,3,1.83333,0.869321,1.74511,394.746,-4902.91,408.282,-4804.77,99.0681
9909,3,0.72549,0.917197,2.54498,-1774.4,-5268.4,-1740.56,-5217.63,61.0072
9926,5,1.025,0.939092,2.74924,-820.11,-5569.58,-701.67,-5454.52,165.126
9936,8,2.45,0.965855,3.52522,-1537.52,-5427.45,-1554.44,-5122.88,305.039
9937,3,0.441667,0.946687,2.54498,-1523.98,-5451.14,-1557.82,-5336.08,119.933
9941,2,0.316667,0.944804,2.15103,-1689.8,-5383.45,-1655.96,-5491.75,113.455
9942,3,0.566667,0.944878,2.35598,-1557.82,-5457.9,-1591.66,-5356.38,107.014
9943,5,0.680556,0.952229,3.00064,-1618.73,-5166.87,-1689.8,-5041.66,143.973
9947,4,0.680556,0.951893,2.68636,-1595.05,-5149.95,-1669.49,-5021.36,148.591
9976,8,2.79286,0.948428,3.45301,-1463.07,-5461.29,-1297.25,-5336.08,207.781
9979,3,0.483333,0.960838,2.54498,-1622.12,-5390.22,-1645.81,-5315.77,78.1279
9998,5,1.31026,0.908667,2.71844,-606.918,-5512.05,-515.55,-5481.59,96.3105
10000,3,1.27692,0.908531,2.30467,-644.142,-5505.28,-569.694,-5501.9,74.5249
10001,3,0.776923,0.908497,2.25157,-583.23,-5556.04,-498.63,-5539.12,86.2755
10002,3,0.776923,0.908497,2.25157,-596.766,-5528.97,-508.782,-5501.9,92.0549
10003,2,0.576923,0.908361,1.96146,-603.534,-5484.98,-549.39,-5471.44,55.8104
10021,2,0.242857,0.951258,1.96146,-1730.41,-5041.66,-1652.57,-4994.28,91.1178
10023,2,0.7,0.954442,1.37915,-62.0941,-5288.7,-31.6381,-5278.55,32.1035
10053,3,0.619048,0.938365,2.19662,-1439.38,-5501.9,-1314.17,-5393.61,165.542
10114,3,0.65,0.944694,1.95859,-1351.4,-5285.32,-1317.56,-5204.1,87.9863
10130,9,1.71021,0.926135,3.86111,-1963.9,-5180.41,-1649.19,-5034.89,346.726
10157,4,0.741667,0.928229,2.39631,-735.51,-5518.82,-732.126,-5369.92,148.939
10158,3,0.95,0.840962,1.95859,-742.278,-5779.39,-508.782,-5664.34,260.306
10186,3,1.2,0.825043,1.77404,-549.39,-5650.8,-441.102,-5535.74,158.003
10190,3,1.2,0.942232,1.72393,59.7299,-5227.79,-45.1741,-5261.63,110.227
10191,2,0.533333,0.941976,1.27368,49.5779,-5214.25,46.194,-5261.63,47.4981
10228,7,2.91667,0.935611,3.91718,-1249.88,-5539.12,-1344.63,-5407.14,162.47
10264,3,0.9,0.936479,1.89575,-1236.34,-5332.69,-1253.26,-5271.78,63.2202
10266,5,1.70833,0.936262,2.61145,-1205.89,-5501.9,-1212.65,-5369.92,132.153
10267,3,0.575,0.93619,1.95859,-1216.04,-5478.21,-1155.13,-5424.06,81.4986
10268,2,0.325,0.936081,1.65878,-1219.42,-5444.37,-1172.05,-5407.14,60.251
10269,2,0.4,0.9359,1.47837,-1280.33,-5349.61,-1307.41,-5254.86,98.5463
10270,2,0.45,0.935575,1.37915,-1239.73,-5244.71,-1266.8,-5180.41,69.7648
10275,1,0.5,0.956665,0.210897,-437.718,-5126.26,-454.638,-5072.12,56.7277
10277,3,0.65,0.946354,2.35598,-1601.81,-5380.07,-1625.5,-5295.47,87.8562
10279,3,1.16667,0.936733,1.69825,262.77,-5045.04,313.53,-5105.96,79.2911
10280,2,0.666667,0.93666,1.16341,259.386,-5085.65,289.842,-5122.88,48.0965
10292,8,3.09444,0.920332,3.4539,-1053.61,-5464.67,-985.926,-5237.94,236.621
10293,6,0.948413,0.91274,3.11857,-1798.09,-5085.65,-1693.18,-5244.71,190.533
10296,3,0.321324,0.897361,2.86083,-1842.08,-4825.08,-1994.36,-4855.53,155.296
10299,1,0.058824,0.89514,2.01659,-1798.09,-4973.98,-1943.6,-5028.12,155.259
10370,2,0.4,0.944583,2.15103,-1598.43,-5292.08,-1567.97,-5380.07,93.1087
10371,2,0.316667,0.944546,2.09074,-1642.42,-5451.14,-1659.34,-5380.07,73.0525
10372,2,0.316667,0.944546,2.09074,-1615.35,-5363.15,-1588.28,-5440.98,82.408
10373,2,0.316667,0.944546,2.09074,-1611.97,-5444.37,-1639.04,-5373.3,76.0479
10378,3,0.491667,0.945431,2.13977,-1557.82,-5265.01,-1479.99,-5200.71,100.956
10412,3,1.83333,0.760755,2.11196,682.386,-4896.14,635.01,-4801.39,105.939
10414,2,0.666667,0.760731,1.05598,580.866,-4852.15,665.466,-4814.93,92.4276
10430,5,0.975,0.882267,2.8125,-870.87,-5721.87,-759.198,-5491.75,255.784
10452,2,0.121324,0.896597,2.64056,-1916.53,-4984.13,-1798.09,-4929.98,130.23
10453,2,0.121324,0.896597,2.64056,-1771.01,-4940.14,-1909.76,-5001.05,151.527
10455,4,1.33333,0.899259,2.23839,-1811.62,-4642.34,-2021.43,-4666.02,211.141
10457,4,0.836601,0.896233,2.79915,-1852.23,-5180.41,-1743.94,-5143.18,114.508
10458,2,0.169935,0.895603,2.36842,-1953.75,-5149.95,-1767.63,-5051.81,210.409
10461,1,0.058824,0.89514,2.01659,-1963.9,-5119.49,-1821.77,-5045.04,160.447
10464,2,0.558824,0.895206,2.20873,-1838.69,-4929.98,-2001.13,-5004.44,178.681
10468,1,0.058824,0.89514,2.01659,-1974.05,-5078.89,-1801.47,-4994.28,192.205
10470,4,0.845833,0.912878,2.97086,-1693.18,-5160.1,-1598.43,-5244.71,127.026
10472,1,0.058824,0.89514,2.01659,-1886.07,-5048.43,-1808.24,-5014.59,84.8706
10476,6,1.37857,0.919005,2.97933,-562.926,-5417.3,-806.574,-5373.3,247.588
10503,2,0.833333,0.876617,1.16341,-133.158,-5390.22,-14.7181,-5332.69,131.673
10530,1,0.333333,0.875984,0.5,-238.062,-5353,-319.278,-5346.23,81.4976
10573,2,0.392857,0.857569,1.74097,-1446.15,-5711.71,-1270.18,-5711.71,175.968
10592,4,0.95,0.943149,2.27313,-1507.06,-5319.16,-1412.31,-5217.63,138.87
10615,3,0.316468,0.913428,2.7118,-1781.17,-5014.59,-1669.49,-4967.21,121.306
10691,1,0.142857,0.910682,1.14929,-1740.56,-5024.74,-1662.73,-4977.36,91.1178
10703,5,2.53333,0.803087,2.61145,-725.358,-5850.46,-823.494,-5600.04,268.966
10718,9,2.80119,0.880695,3.68321,-1141.59,-5627.11,-1033.3,-5413.91,239.123
10721,5,1.17778,0.908054,2.66095,-502.014,-5552.66,-532.47,-5451.14,105.993
10722,5,1.75,0.940185,2.61145,-1496.91,-5231.17,-1398.77,-5149.95,127.386
10723,3,1.11111,0.907714,1.95859,-495.246,-5484.98,-424.182,-5451.14,78.7102
10724,2,0.444444,0.907646,1.65878,-464.79,-5542.51,-495.246,-5461.29,86.741
10729,3,0.866667,0.939493,1.83333,-1432.61,-5139.8,-1361.55,-5193.95,89.3411
10730,2,0.366667,0.93942,1.47837,-1375.09,-5210.87,-1439.38,-5177.02,72.658
10735,2,1.25,0.952042,1.16341,-654.294,-5038.28,-674.598,-5011.2,33.8407
10774,5,1.25,0.912019,2.61528,-803.19,-5474.83,-769.35,-5298.85,179.198
10898,5,1.31667,0.933341,2.60132,-1111.13,-5292.08,-1185.58,-5200.71,117.861
10899,5,1.48333,0.933018,2.61528,-1253.26,-5322.54,-1161.89,-5210.87,144.29
10933,2,0.7,0.901366,1.37915,-539.238,-5440.98,-464.79,-5447.75,74.7551
10939,4,1.16667,0.900362,2.21171,-1611.97,-5298.85,-1652.57,-5339.46,57.4292
10944,2,0.173611,0.890142,2.36842,-1848.85,-4882.61,-1723.64,-4818.31,140.752
10945,2,0.173611,0.890142,2.36842,-1835.31,-4902.91,-1716.87,-4838.61,134.767
10946,2,0.173611,0.890142,2.36842,-1865.77,-4865.69,-1737.17,-4794.62,146.923
10949,1,0.0625,0.889423,1.95136,-1801.47,-4984.13,-1771.01,-4967.21,34.8407
10972,5,2.15833,0.867672,2.61528,-796.422,-5789.55,-877.638,-5681.26,135.363
10982,4,1.17619,0.902575,2.31228,-654.294,-5312.39,-799.806,-5315.77,145.551
10987,4,0.725,0.914393,2.4392,-1564.59,-5153.34,-1496.91,-5109.34,80.7217
10991,2,0.458333,0.861563,1.65878,-867.486,-5836.92,-931.782,-5748.94,108.975
11010,4,1.41667,0.859028,2.21171,-1865.77,-5539.12,-1517.21,-5437.6,363.036
11025,2,0.625,0.861318,1.65878,-921.63,-5860.61,-982.542,-5789.55,93.5985
11028,2,0.625,0.861196,1.57143,-877.638,-5728.63,-938.55,-5674.49,81.4986
11029,2,0.625,0.861196,1.57143,-901.326,-5748.94,-955.47,-5698.18,74.218
11030,1,0.125,0.861135,1.26717,-901.326,-5840.31,-958.854,-5772.63,88.8276
11056,3,0.892857,0.885944,2.02056,-1865.77,-4703.25,-1767.63,-4652.49,110.487
11068,2,0.392857,0.855239,1.74097,-1378.47,-5532.36,-1479.99,-5616.96,132.151
11108,2,0.833333,0.83416,1.05598,-2038.35,-4043.35,-2007.89,-4060.27,34.8406
11109,2,0.311111,0.888347,1.74097,-1730.41,-4923.22,-1686.41,-4899.53,49.9645
11131,2,0.833333,0.862975,1.16341,-35.0221,-5356.38,-68.862,-5305.62,61.0072
11148,2,0.583333,0.862085,1.37915,-1818.39,-4625.42,-1828.54,-4588.19,38.5846
11171,1,0.5,0.926525,0.210897,-1226.19,-5160.1,-1199.12,-5180.41,33.8403
11177,7,1.66667,0.867547,3.22364,-1743.94,-5292.08,-1693.18,-5180.41,122.67
11181,2,0.7,0.883006,1.37915,-1825.16,-4821.69,-1865.77,-4750.63,81.8499
